,school_name,early_career_pay,mid_career_pay,meaning_percentage,stem_percentage,engineering,private_school,religious,art,for_sports_fans,party_school,liberal_arts_school,state_school,research_university,business,sober_school,ivy_league,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,total_enrollment,AIAN_enrollment_percentage,Asian_enrollment_percentage,Black_enrollment_percentage,Hispanic_enrollment_percentage,NHPI_enrollment_percentage,non_resident_enrollment_percentage,total_minority_enrollment_percentage,unknown_enrollment_percentage,White_enrollment_percentage,women_enrollment_percentage,school_rank
554,University of Lynchburg,47800,92100,52,11,False,True,True,False,False,False,False,False,False,False,False,False,VA,Private,4 Year,10800.0,39530.0,50330.0,39530.0,50330.0,,,,,,,,,,,,over_250
555,Millsaps College,50500,92000,57,24,False,True,True,True,False,False,True,False,False,True,False,False,MS,Private,4 Year,13730.0,39910.0,53640.0,39910.0,53640.0,842.0,0.007125890736342043,0.04156769596199525,0.10570071258907364,0.021377672209026127,0.0,0.03681710213776722,0.1828978622327791,0.0332541567695962,0.7470308788598575,0.49049881235154397,over_250
556,Tennessee Technological University,54900,92000,50,28,False,False,False,False,True,False,False,True,True,False,False,False,TN,Public,4 Year,9736.0,9103.0,18839.0,25759.0,35495.0,11339.0,0.0014992503748125937,0.012964106182203016,0.03668753858364935,0.022224182026633742,0.0003527647940735515,0.11015080694946644,0.09577564159096923,0.0037922215362906782,0.7902813299232737,0.4455419349148955,top_250
557,California State University Bakersfield,50000,91900,54,13,False,False,False,False,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
558,Augustana University,47500,91900,53,18,False,True,True,False,False,False,False,False,False,False,False,False,SD,Private,4 Year,8248.0,33018.0,41266.0,33018.0,41266.0,,,,,,,,,,,,over_250
559,University of Colorado Colorado Springs,53100,91800,55,21,False,False,False,False,False,False,False,True,False,False,False,False,CO,Public,4 Year,10500.0,10463.0,20963.0,24893.0,35393.0,,,,,,,,,,,,over_250
560,The University of Texas Health Science Center at San Antonio,60800,91800,82,4,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
561,North Carolina A & T State University,54000,91800,61,25,False,False,False,False,True,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
562,University of New England,51700,91700,69,7,False,True,False,False,False,False,False,False,False,False,False,False,ME,Private,4 Year,13990.0,37620.0,51610.0,37620.0,51610.0,6429.0,0.004199720018665422,0.04681910094882563,0.06019598693420439,0.012754705241872765,0.0023331777881474567,0.006999533364442371,0.1412350287758594,0.19692020531964535,0.6548452325400529,0.7141079483589983,over_250
563,Rowan University,51900,91700,43,21,False,False,False,False,False,False,False,True,True,False,False,False,NJ,Public,4 Year,12552.0,13697.0,26249.0,22339.0,34891.0,14778.0,0.0023683854378129653,0.055081878467992965,0.09081066450128569,0.08803627013127623,0.0008796860197591013,0.010556232237109216,0.2586276898091758,0.040262552442820405,0.6905535255108946,0.5027743943700095,over_250
564,Florida International University,50200,91700,52,16,False,False,False,False,True,False,False,True,True,False,False,False,FL,Public,4 Year,10882.0,6558.0,17440.0,18956.0,29838.0,49610.0,0.0008466035073573876,0.028905462608345093,0.12047974198750253,0.6291271920983673,0.0011489619028421689,0.0729490022172949,0.801511791977424,0.010985688369280386,0.11455351743600081,0.5595041322314049,over_250
565,Roger Williams University,54900,91700,47,12,False,True,False,False,False,False,False,False,False,False,False,False,RI,Private,4 Year,15890.0,34522.0,50412.0,34522.0,50412.0,4884.0,0.0085995085995086,0.02190827190827191,0.023955773955773956,0.04873054873054873,0.0006142506142506142,0.049754299754299756,0.10462735462735463,0.1298116298116298,0.7158067158067158,0.5057330057330057,over_250
566,Shippensburg University of Pennsylvania,49800,91600,49,11,False,False,False,False,False,False,False,True,False,False,False,False,PA,Public,4 Year,12268.0,12718.0,24986.0,20510.0,32778.0,7355.0,0.001495581237253569,0.013868116927260367,0.09000679809653298,0.0433718558803535,0.0009517335146159076,0.013324269204622706,0.17661454792658055,0.020938137321549966,0.7891230455472468,0.5084976206662135,over_250
567,Massachusetts College of Art and Design,52300,91500,37,0,False,False,False,True,False,False,False,True,False,False,False,False,MA,Public,4 Year,13500.0,13200.0,26700.0,36400.0,49900.0,2095.0,0.003341288782816229,0.0639618138424821,0.02768496420047733,0.0782816229116945,0.0019093078758949881,0.04009546539379475,0.18854415274463007,0.16563245823389022,0.605727923627685,0.6997613365155131,over_250
568,Laguna College of Art and Design,54600,91500,49,0,False,True,False,True,False,False,False,False,False,False,False,False,CA,Private,4 Year,10000.0,30700.0,40700.0,30700.0,40700.0,,,,,,,,,,,,over_250
569,Beloit College,48200,91500,58,24,False,True,False,True,False,False,True,False,False,False,False,False,WI,Private,4 Year,8830.0,50040.0,58870.0,50040.0,58870.0,1303.0,0.003837298541826554,0.024558710667689946,0.04604758250191865,0.08365310821181889,0.0023023791250959325,0.0997697620874904,0.1772831926323868,0.02532617037605526,0.6976208749040675,0.5809669992325402,over_250
570,Bellarmine University,49100,91400,57,11,False,True,True,False,False,False,False,False,False,False,False,False,KY,Private,4 Year,12250.0,42200.0,54450.0,42200.0,54450.0,3609.0,0.0024937655860349127,0.01801052923247437,0.0543086727625381,0.02798559157661402,0.0013854253255749516,0.013300083125519535,0.1310612357993904,0.034358548074258796,0.8212801330008312,0.6733167082294265,over_250
571,William Paterson University of New Jersey,50700,91400,45,7,False,False,False,False,False,False,False,True,False,False,False,False,NJ,Public,4 Year,11445.0,13060.0,24505.0,21260.0,32705.0,11048.0,0.0009956553222302679,0.06372194062273714,0.13423244026068068,0.24800868935553946,0.002262853005068791,0.00995655322230268,0.47185010861694426,0.04570963070238957,0.4724837074583635,0.5753982621288921,over_250
572,Dordt University,52700,91400,59,17,False,True,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
573,Pacific Northwest College of Art,47400,91400,0,0,False,True,False,True,False,False,False,False,False,False,False,False,OR,Private,4 Year,12860.0,38250.0,51110.0,38250.0,51110.0,519.0,0.01348747591522158,0.023121387283236993,0.009633911368015413,0.05202312138728324,0.0019267822736030828,0.025048169556840076,0.21965317919075145,0.036608863198458574,0.7186897880539499,0.6878612716763006,over_250
574,Southwestern Oklahoma State University,48300,91400,63,5,False,False,False,False,False,False,False,True,False,False,False,False,OK,Public,4 Year,5830.0,7035.0,12865.0,13935.0,19765.0,4994.0,0.0420504605526632,0.029034841810172206,0.05226271525830997,0.07008410092110533,0.0012014417300760913,0.035042050460552664,0.2673207849419303,0.020224269122947537,0.6774128954745695,0.5865038045654786,over_250
575,Maharishi University of Management,48100,91300,0,65,True,True,False,False,False,False,False,False,False,False,False,False,IA,Private,4 Year,7400.0,16530.0,23930.0,16530.0,23930.0,1454.0,0.0020632737276478678,0.0171939477303989,0.06464924346629987,0.029573590096286108,0.0,0.6843191196698762,0.12861072902338377,0.0068775790921595595,0.18019257221458046,0.3294360385144429,over_250
576,College of Saint Benedict,50200,91300,53,18,False,True,True,True,False,False,True,False,False,False,False,False,,,,,,,,,2020.0,0.006930693069306931,0.05742574257425743,0.023762376237623763,0.04801980198019802,0.0014851485148514852,0.04554455445544554,0.14356435643564355,0.0,0.810891089108911,1.0,over_250
577,Minnesota State University Mankato,52800,91200,55,13,False,False,False,False,False,False,False,True,False,False,False,False,MN,Public,4 Year,8719.0,8184.0,16903.0,16235.0,24954.0,,,,,,,,,,,,over_250
578,Stephen F Austin State University,47600,91200,56,6,False,False,False,False,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
579,Loyola University New Orleans,47600,91100,44,4,False,True,True,False,False,False,False,False,False,False,False,False,LA,Private,4 Year,13380.0,39692.0,53072.0,39692.0,53072.0,4330.0,0.007390300230946882,0.03302540415704388,0.151270207852194,0.12494226327944573,0.0006928406466512702,0.03210161662817552,0.3480369515011547,0.07159353348729793,0.5482678983833719,0.6224018475750578,over_250
580,University of New Orleans,50300,91100,56,23,False,False,False,False,True,False,False,True,True,False,False,False,LA,Public,4 Year,10575.0,9054.0,19629.0,13890.0,24465.0,9234.0,0.0035737491877842753,0.07104180203595409,0.14890621615767816,0.09096816114359974,0.0003248862897985705,0.0664933939787741,0.34611219406541044,0.02761533463287849,0.559779077322937,0.5142949967511371,over_250
581,University of Nevada Las Vegas,51200,91100,48,12,False,False,False,False,True,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
582,SUNY Polytechnic Institute,53100,91100,48,35,False,False,False,False,False,False,False,True,False,False,False,False,NY,Public,4 Year,12722.0,8448.0,21170.0,18228.0,30950.0,,,,,,,,,,,,over_250
583,Mills College,53800,91000,57,9,False,True,False,False,False,False,False,False,False,False,True,False,CA,Private,4 Year,13448.0,30257.0,43705.0,30257.0,43705.0,1542.0,0.005188067444876783,0.10505836575875487,0.08754863813229571,0.188715953307393,0.004539559014267186,0.021400778210116732,0.47341115434500647,0.05058365758754864,0.45460440985732814,0.9092088197146563,over_250
584,Eckerd College,49900,91000,50,25,False,True,True,True,False,False,True,False,False,False,False,False,FL,Private,4 Year,12588.0,44540.0,57128.0,44540.0,57128.0,2083.0,0.003360537686029765,0.016802688430148822,0.048487758041286605,0.07825252040326452,0.0019203072491598655,0.04272683629380701,0.17762842054728756,0.01344215074411906,0.7662025924147864,0.6207393182909265,over_250
585,Molloy College,61200,91000,68,3,False,True,True,False,False,False,False,False,False,False,False,False,NY,Private,4 Year,15032.0,31490.0,46522.0,31490.0,46522.0,4497.0,0.0022237046920169003,0.07605070046697798,0.14120524794307315,0.1311985768289971,0.004669779853235491,0.005114520791638871,0.36357571714476317,0.016010673782521682,0.6152990882810763,0.7645096731154103,over_250
586,Doane University,47100,90900,48,21,False,True,False,True,False,False,True,False,False,False,False,False,NE,Private,4 Year,9400.0,33800.0,43200.0,33800.0,43200.0,,,,,,,,,,,,over_250
587,Bloomfield College,49100,90900,56,17,False,True,True,True,False,False,True,False,False,False,False,False,NJ,Private,4 Year,11950.0,29550.0,41500.0,29550.0,41500.0,2004.0,0.005988023952095809,0.027944111776447105,0.5209580838323353,0.24151696606786427,0.003992015968063872,0.03493013972055888,0.8058882235528942,0.05139720558882235,0.10778443113772455,0.6377245508982036,over_250
588,Augsburg University,52500,90900,52,11,False,True,True,False,False,False,False,False,False,False,False,False,MN,Private,4 Year,10280.0,38800.0,49080.0,38800.0,49080.0,,,,,,,,,,,,over_250
589,University of Evansville,50700,90900,53,17,False,True,True,False,True,False,False,False,False,False,False,False,IN,Private,4 Year,12460.0,36416.0,48876.0,36416.0,48876.0,2567.0,0.0015582391897156214,0.014803272302298403,0.028048305414881184,0.02765874561745228,0.0,0.12660693416439422,0.09115699259836385,0.03272302298402805,0.7495130502532139,0.5633034670821971,over_250
590,Georgia State University,52000,90900,46,18,False,False,False,False,True,False,False,True,True,False,False,False,GA,Public,4 Year,11378.0,10858.0,22236.0,29432.0,40810.0,32556.0,0.0019044108612851702,0.10400540606954171,0.36475611254453866,0.08142892247204817,0.0008293402137854773,0.04625875414670107,0.5939304582872589,0.028443297702420444,0.33136748986361964,0.5899987713478314,over_250
591,Vermont Technical College,54000,90900,46,4,False,False,False,False,False,False,False,True,False,False,False,False,VT,Public,4 Year,10598.0,15108.0,25706.0,27780.0,38378.0,1542.0,0.007133592736705577,0.011673151750972763,0.014915693904020753,0.014915693904020753,0.0,0.023346303501945526,0.07198443579766536,0.01297016861219196,0.8916990920881972,0.46433203631647213,over_250
592,SUNY College of Technology at Alfred,52600,90900,48,5,False,False,False,False,False,False,False,True,False,False,False,False,NY,Public,4 Year,12570.0,8570.0,21140.0,18350.0,30920.0,,,,,,,,,,,,over_250
593,Nichols College,53400,90800,45,1,False,True,False,False,False,False,False,False,False,True,False,False,MA,Private,4 Year,13950.0,34800.0,48750.0,34800.0,48750.0,1495.0,0.002006688963210702,0.014046822742474917,0.0588628762541806,0.06354515050167224,0.0013377926421404682,0.008026755852842809,0.16923076923076924,0.0,0.822742474916388,0.4020066889632107,over_250
594,Newman University,48700,90800,63,11,False,True,True,False,False,False,False,False,False,False,False,False,KS,Private,4 Year,8326.0,30724.0,39050.0,30724.0,39050.0,3687.0,0.012205044751830757,0.04882017900732303,0.03797125033902902,0.09818280444806075,0.001898562516951451,0.022782750203417412,0.22430160021697856,0.010035259018171955,0.7428803905614321,0.6525630593978845,over_250
595,Concordia University Irvine,52000,90800,52,2,False,True,True,False,False,False,False,False,False,False,False,False,CA,Private,4 Year,11300.0,35400.0,46700.0,35400.0,46700.0,,,,,,,,,,,,over_250
596,Saint Xavier University,49600,90800,61,10,False,True,True,False,False,False,False,False,False,False,False,False,IL,Private,4 Year,11340.0,33880.0,45220.0,33880.0,45220.0,4073.0,0.0029462312791554137,0.027498158605450528,0.16400687453965138,0.22587773140191506,0.0004910385465259023,0.0031917505524183647,0.43825190277436776,0.04959489319911613,0.5089614534740977,0.6881905229560521,over_250
597,Portland State University,52000,90800,49,16,False,False,False,False,True,False,False,True,True,False,False,False,OR,Public,4 Year,10428.0,9105.0,19533.0,27060.0,37488.0,27696.0,0.013575967648757943,0.07307914500288851,0.03199017908723281,0.09618717504332755,0.005921432697862507,0.08409156556903524,0.26819757365684577,0.05220970537261698,0.5955011554015021,0.5347703639514731,over_250
598,Berklee College of Music,49300,90700,52,0,False,True,False,True,False,False,False,False,False,False,False,False,MA,Private,4 Year,18180.0,42750.0,60930.0,42750.0,60930.0,4908.0,0.0018337408312958435,0.035859820700896494,0.05419722901385493,0.08292583537082314,0.0016299918500407497,0.3278321108394458,0.2206601466992665,0.0843520782396088,0.3671556642216789,0.31927465362673185,over_250
599,Sierra Nevada College,55400,90700,42,2,False,True,False,False,False,False,False,False,False,False,False,False,NV,Private,4 Year,13357.0,34241.0,47598.0,34241.0,47598.0,1039.0,0.029836381135707413,0.01828681424446583,0.03946102021174206,0.03176130895091434,0.009624639076034648,0.023099133782483156,0.13185755534167468,0.15206929740134745,0.6929740134744947,0.5765158806544755,over_250
600,SUNY Oneonta,47200,90700,39,13,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
601,University of Toledo,52800,90700,53,21,False,False,False,False,True,False,False,True,True,False,False,False,OH,Public,4 Year,11434.0,9795.0,21229.0,19133.0,30567.0,20626.0,0.0017453699214583535,0.028798603704062835,0.11902453214389605,0.040531368176088434,0.000727237467274314,0.08183845631726946,0.21409871036555803,0.03510132842044022,0.6689615048967322,0.4991273150392708,over_250
602,University of Detroit Mercy,53800,90600,57,13,False,True,True,False,True,False,False,False,False,False,False,False,MI,Private,4 Year,9496.0,28000.0,37496.0,28000.0,37496.0,4945.0,0.0034378159757330637,0.048938321536905964,0.1019211324570273,0.026895854398382203,0.002224469160768453,0.11648129423660263,0.2070778564206269,0.18827098078867543,0.48816986855409505,0.5967644084934277,over_250
603,Southern Illinois University Carbondale,50600,90600,55,17,False,False,False,False,True,False,False,True,True,False,False,False,IL,Public,4 Year,10622.0,14704.0,25326.0,14704.0,25326.0,,,,,,,,,,,,over_250
